id_abonne,ville,age,abonnement,duree_utilisation_mois,montant
724,Rabat,23,Standard,52,700.75
725,Meknes,20,Standard,54,862.74
726,Fes,23,Standard,23,425.43
727,Casablanca,61,Premium,17,828.09
728,Fes,19,Famille,55,478.59
729,Kenitra,33,Basic,30,145.81
730,Fes,25,Basic,4,837.85
731,Marrakech,26,Standard,53,429.55
732,Rabat,55,Premium,59,821.11
733,Casablanca,22,Standard,58,662.69
734,Fes,23,Premium,8,89.56
735,Tetouan,21,Standard,60,594.19
736,Oujda,49,Basic,25,698.05
737,Fes,40,Standard,59,226.79
738,Agadir,46,Standard,3,632.4
739,Meknes,33,Premium,32,440.39
740,Kenitra,48,Basic,6,314.79
741,Fes,44,Standard,42,889.42
742,Kenitra,33,Basic,25,791.82
743,Tanger,48,Famille,23,916.04
744,Kenitra,38,Famille,18,219.83
745,Tanger,56,Standard,2,899.98
746,Agadir,21,Famille,34,388.56
747,Meknes,32,Standard,7,284.46
748,Marrakech,35,Basic,49,995.57
749,Marrakech,54,Famille,23,937.45
750,Fes,29,Standard,38,351.1
751,Tanger,55,Basic,46,714.53
752,Meknes,54,Standard,37,949.95
753,Tetouan,52,Premium,12,514.91
754,Rabat,21,Standard,39,256.87
755,Kenitra,48,Basic,22,921.0
756,Marrakech,69,Standard,22,730.09
757,Tanger,21,Basic,10,606.28
758,Fes,67,Basic,55,548.98
759,Tanger,22,Premium,46,943.83
760,Oujda,55,Basic,22,335.68
761,Fes,28,Famille,51,656.3
762,Tetouan,59,Premium,12,720.82
763,Kenitra,62,Premium,15,681.26
764,Fes,42,Premium,47,703.07
765,Fes,29,Basic,45,950.26
766,Oujda,72,Basic,12,621.27
767,Meknes,32,Basic,60,520.38
768,Tanger,65,Basic,16,378.47
769,Tanger,28,Basic,53,722.52
770,Tanger,46,Basic,17,248.2
771,Rabat,40,Premium,51,151.63
772,Casablanca,21,Famille,29,744.96
773,Fes,74,Famille,32,886.68
774,Tanger,52,Famille,7,836.37
775,Meknes,59,Standard,11,477.72
776,Casablanca,36,Basic,21,297.07
777,Rabat,22,Premium,11,892.53
778,Fes,64,Basic,36,943.74
779,Rabat,39,Famille,46,78.44
780,Fes,56,Famille,11,99.88
781,Tanger,31,Standard,27,711.34
782,Kenitra,34,Premium,20,274.67
783,Casablanca,43,Famille,10,100.78
784,Casablanca,45,Basic,19,831.7
785,Meknes,48,Standard,7,73.45
786,Fes,58,Premium,6,498.89
787,Rabat,37,Famille,31,513.64
788,Agadir,23,Famille,12,401.47
789,Oujda,41,Standard,29,91.39
790,Tetouan,47,Premium,15,844.22
791,Meknes,21,Standard,49,710.65
792,Rabat,23,Premium,52,563.38
793,Meknes,32,Basic,54,416.75
794,Kenitra,44,Famille,37,886.57
795,Tetouan,37,Basic,26,906.64
796,Casablanca,50,Standard,8,950.79
797,Tetouan,29,Standard,14,817.04
798,Fes,20,Famille,6,987.87
799,Oujda,30,Standard,54,614.3
800,Tanger,64,Basic,6,417.69
801,Oujda,53,Premium,55,311.39
802,Tetouan,73,Basic,51,714.39
803,Meknes,51,Famille,8,442.72
804,Fes,54,Basic,60,149.35
805,Rabat,68,Premium,56,557.85
806,Tanger,74,Famille,17,412.89
807,Tetouan,54,Famille,3,212.59
808,Oujda,27,Famille,3,425.0
809,Tanger,62,Standard,4,757.46
810,Agadir,75,Premium,2,369.97
811,Agadir,37,Premium,54,516.04
812,Rabat,73,Standard,9,334.46
813,Tetouan,67,Premium,18,741.36
814,Meknes,59,Basic,13,468.63
815,Oujda,65,Famille,49,539.68
816,Tanger,70,Basic,33,800.92
817,Rabat,37,Famille,9,790.49
818,Kenitra,74,Basic,12,232.13
819,Marrakech,71,Basic,16,80.42
820,Casablanca,41,Standard,18,398.93
821,Tetouan,50,Famille,41,925.92
822,Casablanca,33,Premium,32,613.34
823,Fes,73,Famille,38,572.77
824,Tanger,28,Premium,48,838.33
825,Rabat,36,Basic,25,96.17
826,Meknes,67,Standard,55,259.28
827,Marrakech,61,Standard,18,668.01
828,Kenitra,19,Basic,31,914.94
829,Fes,56,Basic,15,288.77
830,Agadir,63,Premium,28,899.71
831,Tanger,47,Premium,14,492.36
832,Kenitra,70,Famille,38,146.2
833,Kenitra,60,Premium,36,663.98
834,Meknes,36,Premium,44,151.7
835,Rabat,39,Premium,41,357.88
836,Agadir,34,Premium,13,191.43
837,Marrakech,75,Basic,52,863.45
838,Meknes,43,Premium,44,181.93
839,Casablanca,59,Famille,19,295.45
840,Oujda,43,Famille,48,82.55
841,Meknes,70,Standard,22,739.22
842,Marrakech,61,Famille,59,942.63
843,Tanger,50,Premium,55,210.49
844,Kenitra,29,Premium,7,496.24
845,Agadir,64,Standard,44,903.61
846,Rabat,32,Premium,15,756.0
847,Agadir,44,Premium,24,296.53
848,Agadir,47,Basic,31,99.99
849,Meknes,55,Basic,31,893.95
850,Kenitra,25,Famille,34,332.44
851,Casablanca,73,Standard,9,991.73
852,Tanger,44,Famille,10,349.56
853,Fes,67,Basic,32,365.0
854,Fes,38,Basic,1,478.45
855,Marrakech,66,Standard,37,775.26
856,Tetouan,68,Basic,9,632.76
857,Oujda,43,Famille,31,413.15
858,Casablanca,52,Standard,47,403.45
859,Casablanca,75,Premium,49,840.57
860,Marrakech,19,Basic,41,745.92
861,Marrakech,62,Premium,20,171.48
862,Oujda,50,Premium,11,111.02
863,Casablanca,37,Premium,30,740.44
864,Meknes,51,Premium,28,892.58
865,Fes,39,Famille,23,761.61
866,Fes,69,Famille,2,266.0
867,Fes,31,Basic,38,528.4
868,Rabat,41,Basic,25,881.72
869,Agadir,67,Basic,39,993.95
870,Rabat,59,Basic,4,704.26
871,Oujda,46,Famille,8,568.92
872,Tetouan,62,Standard,14,709.43
873,Casablanca,37,Famille,43,144.93
874,Kenitra,35,Standard,27,838.12
875,Rabat,50,Basic,19,157.31
876,Rabat,49,Standard,39,238.76
877,Agadir,71,Standard,23,717.26
878,Agadir,28,Basic,36,520.54
879,Marrakech,62,Famille,22,271.78
880,Casablanca,60,Basic,59,153.91
881,Meknes,60,Famille,10,950.97
882,Kenitra,22,Basic,58,292.1
883,Marrakech,47,Premium,17,490.06
884,Rabat,70,Standard,56,86.47
885,Agadir,41,Premium,28,750.61
886,Rabat,72,Basic,1,858.4
887,Fes,39,Premium,58,464.83
888,Meknes,35,Basic,24,823.22
889,Fes,25,Famille,26,963.19
890,Agadir,71,Famille,45,857.14
891,Oujda,59,Standard,8,174.89
892,Casablanca,72,Standard,7,444.23
893,Meknes,48,Famille,12,629.76
894,Tanger,57,Basic,56,699.24
895,Fes,48,Famille,8,892.21
896,Tetouan,20,Basic,17,671.22
897,Casablanca,63,Standard,43,878.49
898,Kenitra,51,Basic,28,677.63
899,Marrakech,48,Premium,43,691.48
900,Oujda,27,Basic,1,660.23
901,Fes,50,Famille,55,520.04
902,Fes,22,Famille,21,277.85
903,Agadir,21,Standard,36,660.15
904,Oujda,70,Standard,6,485.14
905,Meknes,46,Basic,55,522.53
906,Tanger,25,Famille,48,669.7
907,Rabat,43,Famille,3,578.27
908,Casablanca,70,Basic,51,622.99
909,Meknes,58,Premium,57,531.92
910,Marrakech,59,Famille,22,394.18
911,Casablanca,70,Standard,55,480.74
912,Kenitra,67,Famille,46,673.31
913,Tetouan,25,Basic,49,674.96
914,Casablanca,39,Premium,54,650.98
915,Agadir,53,Premium,45,150.01
916,Fes,49,Standard,53,730.01
917,Oujda,24,Premium,40,235.13
918,Rabat,72,Famille,14,483.19
919,Marrakech,63,Premium,7,768.29
920,Casablanca,58,Basic,50,896.17
921,Tetouan,60,Standard,32,53.12
922,Casablanca,53,Famille,54,604.86
923,Kenitra,67,Standard,45,598.63
924,Fes,24,Famille,43,619.52
925,Tanger,50,Famille,27,979.53
926,Marrakech,35,Famille,22,970.97
927,Tetouan,69,Standard,9,441.11
928,Kenitra,37,Premium,46,748.98
929,Kenitra,58,Standard,13,248.23
930,Agadir,61,Premium,59,687.76
931,Fes,50,Premium,46,158.63
932,Tanger,53,Famille,38,591.11
933,Oujda,61,Premium,57,853.94
934,Casablanca,51,Basic,2,410.83
935,Casablanca,60,Basic,13,302.63
936,Fes,36,Premium,10,846.41
937,Agadir,31,Basic,23,822.32
938,Rabat,57,Standard,48,663.76
939,Oujda,33,Premium,45,680.27
940,Oujda,42,Famille,51,976.03
941,Tanger,53,Basic,1,755.49
942,Marrakech,57,Famille,54,263.27
943,Tanger,66,Standard,50,737.67
944,Marrakech,36,Famille,12,983.28
945,Rabat,29,Standard,48,537.15
946,Oujda,20,Famille,18,577.77
947,Fes,28,Premium,1,363.03
948,Fes,20,Standard,60,355.5
949,Casablanca,67,Premium,32,799.41
950,Kenitra,40,Basic,51,721.3
951,Kenitra,32,Standard,34,113.77
952,Kenitra,28,Famille,35,559.18
953,Rabat,40,Standard,57,251.69
954,Tanger,39,Premium,19,256.52
955,Meknes,51,Famille,36,831.5
956,Casablanca,25,Premium,29,277.33
957,Meknes,57,Standard,3,697.42
958,Tanger,42,Basic,25,292.76
959,Agadir,19,Premium,33,811.68
960,Tetouan,49,Basic,19,902.37
961,Marrakech,38,Basic,7,208.03
962,Kenitra,52,Basic,41,111.2
963,Marrakech,73,Famille,54,147.73
964,Kenitra,71,Famille,42,824.92
965,Rabat,65,Standard,2,485.26
966,Tanger,20,Basic,5,100.55
967,Agadir,53,Basic,37,829.54
968,Agadir,44,Famille,29,647.71
969,Oujda,38,Basic,25,688.63
970,Kenitra,18,Basic,49,757.65
971,Casablanca,62,Basic,23,930.65
972,Rabat,36,Premium,39,131.18
973,Tetouan,42,Famille,53,676.69
974,Tetouan,28,Standard,9,758.42
975,Kenitra,36,Standard,20,692.42
976,Tanger,18,Standard,8,88.68
977,Meknes,56,Famille,35,569.15
978,Rabat,37,Standard,48,753.36
979,Tanger,31,Famille,58,662.63
980,Kenitra,27,Standard,12,258.75
981,Agadir,30,Basic,12,686.43
982,Meknes,72,Basic,55,762.49
983,Kenitra,47,Basic,19,687.1
984,Agadir,24,Standard,47,600.57
985,Tanger,40,Standard,43,671.7
986,Rabat,36,Basic,58,232.82
987,Tetouan,46,Premium,40,675.45
988,Meknes,27,Premium,52,349.52
989,Oujda,28,Basic,21,282.87
990,Marrakech,63,Famille,18,847.1
991,Fes,61,Premium,57,504.96
992,Tetouan,40,Premium,32,573.09
993,Fes,59,Basic,54,315.59
994,Fes,75,Standard,17,745.87
995,Rabat,64,Basic,58,66.7
996,Kenitra,58,Basic,53,601.8
997,Oujda,67,Standard,59,83.82
998,Agadir,52,Famille,42,785.44
999,Tanger,43,Standard,58,782.54
1000,Agadir,26,Famille,33,533.89
1001,Oujda,41,Basic,43,275.94
1002,Meknes,61,Standard,49,537.43
1003,Tetouan,28,Standard,37,950.28
1004,Fes,65,Famille,23,87.4
1005,Tetouan,32,Basic,17,399.96
1006,Casablanca,60,Standard,34,911.34
1007,Tanger,42,Famille,59,480.91
1008,Casablanca,20,Premium,7,717.55
1009,Kenitra,58,Premium,54,753.81
1010,Meknes,52,Standard,25,669.99
1011,Tanger,55,Basic,34,288.01
1012,Marrakech,51,Famille,23,825.37
1013,Tanger,49,Famille,57,623.0
1014,Kenitra,74,Standard,29,206.33
1015,Rabat,50,Premium,14,191.73
1016,Fes,41,Basic,43,267.83
1017,Tanger,64,Basic,31,690.47
1018,Tetouan,31,Standard,42,840.7
1019,Casablanca,33,Basic,9,593.81
1020,Fes,26,Basic,58,592.66
1021,Casablanca,28,Premium,60,220.04
1022,Oujda,56,Basic,57,732.57
1023,Agadir,23,Standard,29,625.2
1024,Tetouan,73,Famille,11,257.4
1025,Oujda,56,Standard,51,602.51
1026,Fes,57,Premium,11,736.98
1027,Tanger,47,Basic,15,408.3
1028,Fes,24,Basic,13,545.58
1029,Kenitra,61,Famille,53,191.08
1030,Rabat,29,Famille,58,633.01
1031,Casablanca,74,Basic,6,507.13
1032,Fes,75,Basic,58,939.85
1033,Oujda,51,Famille,24,880.08
1034,Kenitra,45,Standard,52,507.02
1035,Oujda,40,Basic,28,176.19
1036,Tetouan,67,Standard,59,865.1
1037,Agadir,56,Famille,17,228.57
1038,Casablanca,54,Basic,34,55.83
1039,Marrakech,62,Premium,27,393.16
1040,Fes,45,Premium,17,861.23
1041,Oujda,54,Premium,40,310.78
1042,Oujda,66,Standard,27,573.5
1043,Kenitra,48,Standard,24,580.14
1044,Tetouan,34,Premium,37,376.14
1045,Oujda,65,Standard,55,869.64
1046,Rabat,65,Standard,29,792.95
1047,Fes,24,Standard,33,429.53
1048,Tanger,69,Basic,11,418.65
1049,Casablanca,69,Basic,53,187.06
1050,Meknes,45,Basic,5,298.94
1051,Tanger,23,Basic,47,414.11
1052,Oujda,57,Premium,46,964.35
1053,Casablanca,67,Standard,41,518.65
1054,Casablanca,30,Premium,13,80.93
1055,Meknes,50,Standard,40,210.01
1056,Casablanca,41,Standard,42,49.27
1057,Fes,23,Premium,50,428.46
1058,Oujda,43,Standard,34,63.6
1059,Rabat,23,Premium,47,837.28
1060,Meknes,40,Premium,53,311.68
1061,Meknes,30,Famille,60,432.76
1062,Casablanca,34,Standard,27,529.93
1063,Kenitra,22,Premium,22,948.66
1064,Kenitra,34,Premium,45,469.63
1065,Oujda,54,Famille,50,280.11
1066,Tanger,67,Famille,44,486.68
1067,Meknes,73,Basic,31,159.45
1068,Rabat,42,Standard,44,715.12
1069,Tanger,44,Premium,34,557.87
1070,Agadir,33,Premium,6,427.98
1071,Tanger,22,Standard,31,347.18
1072,Marrakech,75,Premium,12,948.76
1073,Marrakech,49,Standard,16,747.66
1074,Agadir,31,Standard,13,842.19
1075,Meknes,40,Standard,50,150.35
1076,Rabat,61,Famille,40,55.29
1077,Kenitra,20,Famille,24,638.63
1078,Tetouan,75,Premium,32,222.73
1079,Kenitra,35,Famille,15,761.66
1080,Fes,21,Famille,31,941.67
1081,Casablanca,50,Premium,26,866.38
1082,Fes,47,Basic,45,541.29
1083,Tanger,62,Basic,1,689.4
1084,Oujda,55,Basic,21,392.52
1085,Agadir,29,Premium,16,304.94
1086,Meknes,39,Premium,12,522.83
1087,Marrakech,44,Premium,24,860.61
1088,Agadir,46,Standard,37,173.58
1089,Meknes,61,Standard,53,143.88
1090,Agadir,69,Standard,36,459.61
1091,Oujda,30,Standard,52,960.19
1092,Fes,48,Basic,12,449.44
1093,Fes,75,Premium,51,511.29
1094,Agadir,53,Basic,26,143.03
1095,Fes,21,Standard,53,290.58
1096,Rabat,46,Premium,17,391.91
1097,Kenitra,53,Premium,23,67.84
1098,Rabat,40,Standard,37,596.1
1099,Kenitra,29,Premium,23,357.84
1100,Kenitra,49,Famille,57,123.49
1101,Meknes,36,Famille,41,957.76
1102,Fes,58,Premium,27,648.71
1103,Meknes,43,Basic,6,202.9
1104,Marrakech,38,Premium,42,325.79
1105,Agadir,56,Famille,18,892.31
1106,Tanger,65,Famille,27,207.95
1107,Casablanca,26,Standard,43,288.06
1108,Rabat,31,Standard,26,146.86
1109,Rabat,74,Famille,36,100.13
1110,Oujda,51,Basic,7,298.33
1111,Fes,23,Famille,20,266.89
1112,Agadir,46,Standard,9,549.41
1113,Fes,19,Basic,43,388.0
1114,Tanger,73,Famille,30,975.23
1115,Kenitra,35,Famille,9,970.07
1116,Kenitra,29,Famille,41,760.47
1117,Meknes,45,Premium,59,378.81
1118,Kenitra,32,Basic,29,341.47
1119,Oujda,34,Standard,20,59.03
1120,Kenitra,70,Standard,23,321.42
1121,Kenitra,18,Famille,49,502.21
1122,Casablanca,67,Famille,52,327.28
1123,Marrakech,68,Basic,36,403.96
1124,Oujda,74,Famille,26,286.4
1125,Oujda,71,Famille,15,298.83
1126,Oujda,58,Standard,34,775.31
1127,Meknes,69,Premium,19,665.03
1128,Kenitra,69,Premium,27,227.6
1129,Rabat,29,Standard,19,153.84
1130,Tetouan,57,Famille,18,714.45
1131,Tetouan,30,Premium,2,193.54
1132,Kenitra,19,Standard,7,317.01
1133,Fes,63,Famille,47,56.79
1134,Rabat,27,Basic,32,255.33
1135,Oujda,37,Famille,24,489.5
1136,Casablanca,39,Basic,54,762.04
1137,Fes,21,Premium,50,421.8
1138,Kenitra,48,Standard,13,899.91
1139,Agadir,70,Famille,54,60.98
1140,Marrakech,42,Famille,16,749.74
1141,Casablanca,30,Famille,48,781.45
1142,Kenitra,60,Standard,31,418.67
1143,Agadir,38,Standard,41,740.83
1144,Kenitra,51,Basic,17,506.17
1145,Agadir,30,Premium,57,98.48
1146,Marrakech,25,Standard,41,461.45
1147,Casablanca,28,Premium,38,162.67
1148,Marrakech,18,Basic,38,793.3
1149,Tetouan,62,Standard,24,781.26
1150,Marrakech,28,Famille,6,700.65
1151,Tanger,66,Basic,4,386.74
1152,Fes,62,Basic,9,512.45
1153,Tanger,53,Premium,52,896.21
1154,Marrakech,19,Famille,23,737.18
1155,Agadir,75,Basic,32,720.29
1156,Kenitra,36,Famille,13,587.37
1157,Kenitra,40,Premium,47,493.97
1158,Meknes,73,Standard,5,553.58
1159,Tetouan,36,Premium,35,397.76
1160,Casablanca,67,Famille,47,225.26
1161,Casablanca,57,Premium,50,638.19
1162,Tanger,64,Basic,43,967.8
1163,Oujda,30,Famille,50,572.89
1164,Meknes,36,Premium,27,657.86
1165,Rabat,24,Basic,3,842.43
1166,Fes,29,Basic,13,150.7
1167,Marrakech,24,Basic,37,658.66
1168,Oujda,60,Famille,34,641.77
1169,Meknes,34,Basic,24,258.69
1170,Rabat,18,Standard,42,515.84
1171,Rabat,47,Basic,24,579.12
1172,Oujda,70,Premium,51,722.01
1173,Meknes,35,Basic,47,115.87
1174,Agadir,22,Standard,34,141.26
1175,Marrakech,52,Famille,13,232.46
1176,Marrakech,54,Standard,36,760.73
1177,Oujda,65,Basic,50,655.69
1178,Tanger,61,Famille,45,680.98
1179,Rabat,28,Standard,36,430.48
1180,Tanger,60,Standard,35,997.51
1181,Tetouan,40,Premium,36,990.89
1182,Tanger,72,Premium,27,774.98
1183,Oujda,70,Premium,39,277.69
1184,Kenitra,31,Famille,50,571.73
1185,Agadir,41,Famille,29,960.83
1186,Casablanca,64,Basic,19,614.97
1187,Kenitra,26,Premium,1,334.32
1188,Marrakech,31,Premium,2,781.95
1189,Agadir,53,Standard,7,84.85
1190,Tanger,27,Standard,17,397.73
1191,Meknes,33,Standard,17,819.52
1192,Rabat,54,Famille,37,920.99
1193,Rabat,64,Premium,51,507.41
1194,Tetouan,70,Basic,39,659.14
1195,Casablanca,64,Famille,6,790.12
1196,Tanger,40,Famille,27,932.73
1197,Rabat,73,Standard,48,669.14
1198,Meknes,18,Famille,4,338.54
1199,Casablanca,38,Standard,21,526.28
1200,Marrakech,27,Basic,44,744.0
1201,Oujda,46,Basic,15,459.34
1202,Oujda,27,Standard,22,127.42
1203,Meknes,65,Basic,36,428.23
1204,Rabat,43,Famille,50,711.98
1205,Fes,48,Standard,32,424.55
1206,Meknes,30,Standard,16,117.06
1207,Oujda,38,Basic,8,687.16
1208,Oujda,41,Premium,13,353.7
1209,Meknes,59,Basic,50,338.58
1210,Tanger,57,Famille,40,187.53
1211,Casablanca,70,Standard,13,700.09
1212,Fes,66,Basic,8,751.6
1213,Marrakech,57,Standard,56,839.82
1214,Agadir,18,Premium,45,813.07
1215,Agadir,46,Famille,2,364.28
1216,Kenitra,31,Standard,35,546.1
1217,Agadir,53,Famille,40,742.43
1218,Fes,62,Basic,25,602.85
1219,Kenitra,20,Premium,11,106.1
1220,Marrakech,68,Premium,4,490.71
1221,Casablanca,22,Famille,43,306.74
1222,Tanger,73,Basic,2,326.87
1223,Oujda,32,Famille,33,976.78
1224,Rabat,75,Premium,32,872.43
1225,Kenitra,23,Standard,13,524.62
1226,Tetouan,53,Basic,3,284.02
1227,Kenitra,37,Premium,32,422.73
1228,Fes,19,Premium,44,383.32
1229,Agadir,33,Premium,52,107.91
1230,Agadir,74,Famille,57,998.95
1231,Casablanca,53,Premium,15,193.12
1232,Oujda,60,Standard,6,742.4
1233,Kenitra,61,Standard,27,277.34
1234,Fes,45,Premium,59,624.1
1235,Tetouan,52,Standard,14,668.85
1236,Meknes,52,Standard,56,180.2
1237,Kenitra,26,Famille,59,975.99
1238,Fes,59,Standard,21,113.42
1239,Kenitra,64,Basic,12,350.72
1240,Fes,64,Basic,49,351.75
1241,Oujda,44,Premium,29,757.33
1242,Agadir,27,Standard,7,173.97
1243,Casablanca,66,Premium,39,587.69
1244,Marrakech,56,Standard,15,702.01
1245,Tanger,23,Famille,9,526.21
1246,Meknes,48,Premium,12,858.52
1247,Tetouan,48,Standard,11,232.6
1248,Casablanca,44,Basic,60,305.37
1249,Oujda,32,Standard,49,243.33
1250,Fes,46,Famille,45,357.65
1251,Tetouan,74,Standard,28,433.62
1252,Casablanca,56,Famille,47,346.25
1253,Meknes,65,Basic,34,152.85
1254,Tetouan,70,Basic,57,995.04
1255,Kenitra,52,Famille,48,86.29
1256,Oujda,51,Basic,13,325.62
1257,Oujda,74,Premium,50,835.24
1258,Tetouan,28,Famille,19,631.48
1259,Casablanca,62,Standard,30,837.4
1260,Tetouan,23,Basic,12,788.79
1261,Kenitra,26,Famille,27,356.29
1262,Casablanca,29,Famille,38,900.79
1263,Marrakech,74,Famille,6,286.58
1264,Fes,63,Basic,6,157.46
1265,Tetouan,58,Premium,6,546.63
1266,Oujda,64,Standard,25,571.83
1267,Casablanca,67,Standard,59,367.43
1268,Fes,28,Standard,12,779.7
1269,Casablanca,44,Premium,20,742.65
1270,Tetouan,36,Standard,8,902.61
1271,Marrakech,18,Premium,1,484.71
1272,Tetouan,52,Basic,39,887.57
1273,Marrakech,31,Famille,30,438.64
1274,Rabat,56,Basic,16,887.06
1275,Agadir,57,Standard,4,224.6
1276,Casablanca,59,Premium,3,187.11
1277,Casablanca,60,Premium,22,923.37
1278,Casablanca,24,Famille,12,202.27
1279,Agadir,57,Standard,30,760.87
1280,Tanger,20,Basic,50,333.33
1281,Tanger,75,Famille,53,113.28
1282,Oujda,71,Basic,19,496.28
1283,Rabat,62,Premium,22,549.7
1284,Kenitra,31,Standard,40,104.28
1285,Meknes,64,Basic,31,736.87
1286,Meknes,68,Premium,28,627.4
1287,Tanger,34,Premium,60,172.23
1288,Meknes,49,Famille,32,816.58
1289,Meknes,32,Premium,13,50.5
1290,Casablanca,47,Basic,48,854.67
1291,Meknes,44,Famille,3,366.1
1292,Kenitra,69,Standard,1,657.59
1293,Agadir,34,Basic,20,334.27
1294,Kenitra,38,Basic,8,700.54
1295,Tanger,43,Basic,54,215.85
1296,Tanger,71,Premium,60,687.85
1297,Tetouan,69,Basic,42,177.97
1298,Fes,58,Famille,58,870.96
1299,Tanger,47,Famille,60,754.46
1300,Kenitra,37,Premium,36,558.09
1301,Marrakech,54,Premium,52,919.38
1302,Tanger,22,Standard,18,847.7
1303,Tanger,42,Standard,37,624.4
1304,Fes,56,Basic,56,792.23
1305,Agadir,63,Premium,46,79.05
1306,Oujda,23,Famille,57,274.76
1307,Tetouan,71,Premium,14,547.85
1308,Fes,25,Premium,51,84.53
1309,Marrakech,23,Famille,33,72.69
1310,Tetouan,75,Standard,13,372.11
1311,Tetouan,64,Premium,50,359.97
1312,Rabat,70,Standard,14,737.34
1313,Tetouan,42,Basic,1,344.43
1314,Casablanca,61,Basic,22,492.53
1315,Casablanca,24,Premium,2,597.68
1316,Agadir,58,Standard,21,239.53
1317,Agadir,35,Premium,50,468.06
1318,Rabat,35,Standard,11,308.96
1319,Casablanca,57,Basic,14,564.4
1320,Kenitra,38,Premium,10,945.11
1321,Agadir,54,Standard,11,116.68
1322,Meknes,75,Premium,35,470.47
1323,Fes,19,Famille,58,690.72
1324,Rabat,42,Basic,6,454.14
1325,Fes,63,Famille,40,386.84
1326,Tanger,70,Standard,46,769.48
1327,Kenitra,23,Famille,37,174.21
1328,Tetouan,24,Famille,20,699.25
1329,Tetouan,48,Standard,15,185.54
1330,Meknes,34,Premium,26,223.19
1331,Tanger,68,Premium,30,512.13
1332,Rabat,48,Basic,23,503.72
1333,Fes,36,Premium,39,594.94
1334,Kenitra,24,Famille,53,727.56
1335,Rabat,38,Basic,51,336.01
1336,Tetouan,43,Famille,16,638.83
1337,Kenitra,28,Famille,25,111.76
1338,Marrakech,70,Famille,51,980.19
1339,Meknes,68,Premium,35,708.43
1340,Fes,60,Basic,48,933.32
1341,Meknes,71,Famille,8,611.55
1342,Tetouan,38,Basic,53,471.96
1343,Agadir,43,Basic,39,152.31
1344,Meknes,67,Famille,21,518.58
1345,Casablanca,23,Standard,53,180.97
1346,Meknes,75,Basic,49,188.39
1347,Fes,46,Premium,25,633.79
1348,Tetouan,30,Standard,44,882.55
1349,Agadir,54,Premium,59,945.17
1350,Oujda,63,Premium,6,602.59
1351,Meknes,50,Famille,55,170.18
1352,Agadir,21,Premium,58,570.44
1353,Casablanca,18,Premium,8,867.19
1354,Casablanca,33,Famille,45,609.66
1355,Tanger,63,Famille,26,411.49
1356,Kenitra,31,Standard,31,181.12
1357,Kenitra,42,Premium,54,445.37
1358,Agadir,73,Standard,9,60.02
1359,Casablanca,27,Famille,43,463.9
1360,Fes,23,Standard,42,814.64
1361,Tetouan,75,Famille,40,219.81
1362,Kenitra,45,Famille,25,386.54
1363,Fes,45,Basic,37,522.25
1364,Marrakech,63,Premium,27,929.24
1365,Meknes,41,Basic,3,588.74
